,day_type,name,time,waiting_time
1298,1,FataMorgana,08:30:00,0.0
1299,1,FataMorgana,08:35:00,0.0
1300,1,FataMorgana,08:40:00,0.0
1301,1,FataMorgana,08:45:00,0.0
1302,1,FataMorgana,08:50:00,0.0
1303,1,FataMorgana,08:55:00,0.0
1304,1,FataMorgana,09:00:00,0.0
1305,1,FataMorgana,09:05:00,0.0
1306,1,FataMorgana,09:10:00,0.0
1307,1,FataMorgana,09:15:00,0.0
1308,1,FataMorgana,09:20:00,0.0
1309,1,FataMorgana,09:25:00,0.0
1310,1,FataMorgana,09:30:00,0.0
1311,1,FataMorgana,09:35:00,0.0
1312,1,FataMorgana,09:40:00,0.0
1313,1,FataMorgana,09:45:00,0.0
1314,1,FataMorgana,09:50:00,0.0
1315,1,FataMorgana,09:55:00,0.0
1316,1,FataMorgana,10:00:00,0.0
1317,1,FataMorgana,10:05:00,0.0
1318,1,FataMorgana,10:10:00,5.0
1319,1,FataMorgana,10:15:00,5.0
1320,1,FataMorgana,10:20:00,5.0
1321,1,FataMorgana,10:25:00,5.0
1322,1,FataMorgana,10:30:00,5.0
1323,1,FataMorgana,10:35:00,5.0
1324,1,FataMorgana,10:40:00,10.0
1325,1,FataMorgana,10:45:00,10.0
1326,1,FataMorgana,10:50:00,10.0
1327,1,FataMorgana,10:55:00,10.0
1328,1,FataMorgana,11:00:00,10.0
1329,1,FataMorgana,11:05:00,10.0
1330,1,FataMorgana,11:10:00,5.0
1331,1,FataMorgana,11:15:00,5.0
1332,1,FataMorgana,11:20:00,5.0
1333,1,FataMorgana,11:25:00,5.0
1334,1,FataMorgana,11:30:00,5.0
1335,1,FataMorgana,11:35:00,5.0
1336,1,FataMorgana,11:40:00,5.0
1337,1,FataMorgana,11:45:00,5.0
1338,1,FataMorgana,11:50:00,5.0
1339,1,FataMorgana,11:55:00,5.0
1340,1,FataMorgana,12:00:00,5.0
1341,1,FataMorgana,12:05:00,5.0
1342,1,FataMorgana,12:10:00,5.0
1343,1,FataMorgana,12:15:00,5.0
1344,1,FataMorgana,12:20:00,5.0
1345,1,FataMorgana,12:25:00,5.0
1346,1,FataMorgana,12:30:00,5.0
1347,1,FataMorgana,12:35:00,5.0
1348,1,FataMorgana,12:40:00,0.0
1349,1,FataMorgana,12:45:00,0.0
1350,1,FataMorgana,12:50:00,0.0
1351,1,FataMorgana,12:55:00,0.0
1352,1,FataMorgana,13:00:00,0.0
1353,1,FataMorgana,13:05:00,0.0
1354,1,FataMorgana,13:10:00,0.0
1355,1,FataMorgana,13:15:00,0.0
1356,1,FataMorgana,13:20:00,0.0
1357,1,FataMorgana,13:25:00,0.0
1358,1,FataMorgana,13:30:00,0.0
1359,1,FataMorgana,13:35:00,5.0
1360,1,FataMorgana,13:40:00,5.0
1361,1,FataMorgana,13:45:00,5.0
1362,1,FataMorgana,13:50:00,5.0
1363,1,FataMorgana,13:55:00,5.0
1364,1,FataMorgana,14:00:00,5.0
1365,1,FataMorgana,14:05:00,5.0
1366,1,FataMorgana,14:10:00,5.0
1367,1,FataMorgana,14:15:00,5.0
1368,1,FataMorgana,14:20:00,5.0
1369,1,FataMorgana,14:25:00,5.0
1370,1,FataMorgana,14:30:00,5.0
1371,1,FataMorgana,14:35:00,5.0
1372,1,FataMorgana,14:40:00,5.0
1373,1,FataMorgana,14:45:00,5.0
1374,1,FataMorgana,14:50:00,5.0
1375,1,FataMorgana,14:55:00,5.0
1376,1,FataMorgana,15:00:00,5.0
1377,1,FataMorgana,15:05:00,5.0
1378,1,FataMorgana,15:10:00,5.0
1379,1,FataMorgana,15:15:00,5.0
1380,1,FataMorgana,15:20:00,5.0
1381,1,FataMorgana,15:25:00,5.0
1382,1,FataMorgana,15:30:00,5.0
1383,1,FataMorgana,15:35:00,5.0
1384,1,FataMorgana,15:40:00,5.0
1385,1,FataMorgana,15:45:00,5.0
1386,1,FataMorgana,15:50:00,5.0
1387,1,FataMorgana,15:55:00,5.0
1388,1,FataMorgana,16:00:00,5.0
1389,1,FataMorgana,16:05:00,5.0
1390,1,FataMorgana,16:10:00,0.0
1391,1,FataMorgana,16:15:00,0.0
1392,1,FataMorgana,16:20:00,5.0
1393,1,FataMorgana,16:25:00,5.0
1394,1,FataMorgana,16:30:00,5.0
1395,1,FataMorgana,16:35:00,5.0
1396,1,FataMorgana,16:40:00,5.0
1397,1,FataMorgana,16:45:00,5.0
1398,1,FataMorgana,16:50:00,5.0
1399,1,FataMorgana,16:55:00,5.0
1400,1,FataMorgana,17:00:00,5.0
1401,1,FataMorgana,17:05:00,5.0
1402,1,FataMorgana,17:10:00,5.0
1403,1,FataMorgana,17:15:00,5.0
1404,1,FataMorgana,17:20:00,5.0
1405,1,FataMorgana,17:25:00,5.0
1406,1,FataMorgana,17:30:00,5.0
1407,1,FataMorgana,17:35:00,5.0
1408,1,FataMorgana,17:40:00,5.0
1409,1,FataMorgana,17:45:00,5.0
1410,1,FataMorgana,17:50:00,5.0
1411,1,FataMorgana,17:55:00,0.0
1412,1,FataMorgana,18:00:00,0.0
1413,1,FataMorgana,18:05:00,0.0
1414,1,FataMorgana,18:10:00,0.0
1415,1,FataMorgana,18:15:00,0.0
1416,1,Gondoletta,08:30:00,0.0
1417,1,Gondoletta,08:35:00,0.0
1418,1,Gondoletta,08:40:00,0.0
1419,1,Gondoletta,08:45:00,0.0
1420,1,Gondoletta,08:50:00,0.0
1421,1,Gondoletta,08:55:00,0.0
1422,1,Gondoletta,09:00:00,0.0
1423,1,Gondoletta,09:05:00,0.0
1424,1,Gondoletta,09:10:00,0.0
1425,1,Gondoletta,09:15:00,0.0
1426,1,Gondoletta,09:20:00,0.0
1427,1,Gondoletta,09:25:00,0.0
1428,1,Gondoletta,09:30:00,0.0
1429,1,Gondoletta,09:35:00,0.0
1430,1,Gondoletta,09:40:00,0.0
1431,1,Gondoletta,09:45:00,0.0
1432,1,Gondoletta,09:50:00,0.0
1433,1,Gondoletta,09:55:00,0.0
1434,1,Gondoletta,10:00:00,0.0
1435,1,Gondoletta,10:05:00,0.0
1436,1,Gondoletta,10:10:00,0.0
1437,1,Gondoletta,10:15:00,0.0
1438,1,Gondoletta,10:20:00,0.0
1439,1,Gondoletta,10:25:00,0.0
1440,1,Gondoletta,10:30:00,0.0
1441,1,Gondoletta,10:35:00,0.0
1442,1,Gondoletta,10:40:00,0.0
1443,1,Gondoletta,10:45:00,0.0
1444,1,Gondoletta,10:50:00,0.0
1445,1,Gondoletta,10:55:00,0.0
1446,1,Gondoletta,11:00:00,0.0
1447,1,Gondoletta,11:05:00,0.0
1448,1,Gondoletta,11:10:00,0.0
1449,1,Gondoletta,11:15:00,0.0
1450,1,Gondoletta,11:20:00,0.0
1451,1,Gondoletta,11:25:00,0.0
1452,1,Gondoletta,11:30:00,0.0
1453,1,Gondoletta,11:35:00,0.0
1454,1,Gondoletta,11:40:00,0.0
1455,1,Gondoletta,11:45:00,0.0
1456,1,Gondoletta,11:50:00,0.0
1457,1,Gondoletta,11:55:00,0.0
1458,1,Gondoletta,12:00:00,0.0
1459,1,Gondoletta,12:05:00,0.0
1460,1,Gondoletta,12:10:00,0.0
1461,1,Gondoletta,12:15:00,0.0
1462,1,Gondoletta,12:20:00,0.0
1463,1,Gondoletta,12:25:00,0.0
1464,1,Gondoletta,12:30:00,0.0
1465,1,Gondoletta,12:35:00,0.0
1466,1,Gondoletta,12:40:00,0.0
1467,1,Gondoletta,12:45:00,0.0
1468,1,Gondoletta,12:50:00,0.0
1469,1,Gondoletta,12:55:00,0.0
1470,1,Gondoletta,13:00:00,0.0
1471,1,Gondoletta,13:05:00,0.0
1472,1,Gondoletta,13:10:00,0.0
1473,1,Gondoletta,13:15:00,0.0
1474,1,Gondoletta,13:20:00,0.0
1475,1,Gondoletta,13:25:00,0.0
1476,1,Gondoletta,13:30:00,0.0
1477,1,Gondoletta,13:35:00,0.0
1478,1,Gondoletta,13:40:00,0.0
1479,1,Gondoletta,13:45:00,0.0
1480,1,Gondoletta,13:50:00,0.0
1481,1,Gondoletta,13:55:00,0.0
1482,1,Gondoletta,14:00:00,0.0
1483,1,Gondoletta,14:05:00,0.0
1484,1,Gondoletta,14:10:00,0.0
1485,1,Gondoletta,14:15:00,0.0
1486,1,Gondoletta,14:20:00,0.0
1487,1,Gondoletta,14:25:00,0.0
1488,1,Gondoletta,14:30:00,0.0
1489,1,Gondoletta,14:35:00,0.0
1490,1,Gondoletta,14:40:00,5.0
1491,1,Gondoletta,14:45:00,5.0
1492,1,Gondoletta,14:50:00,5.0
1493,1,Gondoletta,14:55:00,0.0
1494,1,Gondoletta,15:00:00,0.0
1495,1,Gondoletta,15:05:00,0.0
1496,1,Gondoletta,15:10:00,0.0
1497,1,Gondoletta,15:15:00,0.0
1498,1,Gondoletta,15:20:00,0.0
1499,1,Gondoletta,15:25:00,0.0
1500,1,Gondoletta,15:30:00,0.0
1501,1,Gondoletta,15:35:00,0.0
1502,1,Gondoletta,15:40:00,0.0
1503,1,Gondoletta,15:45:00,0.0
1504,1,Gondoletta,15:50:00,0.0
1505,1,Gondoletta,15:55:00,0.0
1506,1,Gondoletta,16:00:00,0.0
1507,1,Gondoletta,16:05:00,0.0
1508,1,Gondoletta,16:10:00,0.0
1509,1,Gondoletta,16:15:00,0.0
1510,1,Gondoletta,16:20:00,0.0
1511,1,Gondoletta,16:25:00,0.0
1512,1,Gondoletta,16:30:00,0.0
1513,1,Gondoletta,16:35:00,0.0
1514,1,Gondoletta,16:40:00,0.0
1515,1,Gondoletta,16:45:00,0.0
1516,1,Gondoletta,16:50:00,0.0
1517,1,Gondoletta,16:55:00,0.0
1518,1,Gondoletta,17:00:00,0.0
1519,1,Gondoletta,17:05:00,0.0
1520,1,Gondoletta,17:10:00,0.0
1521,1,Gondoletta,17:15:00,0.0
1522,1,Gondoletta,17:20:00,0.0
1523,1,Gondoletta,17:25:00,0.0
1524,1,Gondoletta,17:30:00,0.0
1525,1,Gondoletta,17:35:00,0.0
1526,1,Gondoletta,17:40:00,0.0
1527,1,Gondoletta,17:45:00,0.0
1528,1,Gondoletta,17:50:00,0.0
1529,1,Gondoletta,17:55:00,0.0
1530,1,Gondoletta,18:00:00,0.0
1531,1,Gondoletta,18:05:00,0.0
1532,1,Gondoletta,18:10:00,0.0
1533,1,Gondoletta,18:15:00,0.0
1534,1,HalveMaen,08:30:00,0.0
1535,1,HalveMaen,08:35:00,0.0
1536,1,HalveMaen,08:40:00,0.0
1537,1,HalveMaen,08:45:00,0.0
1538,1,HalveMaen,08:50:00,0.0
1539,1,HalveMaen,08:55:00,0.0
1540,1,HalveMaen,09:00:00,0.0
1541,1,HalveMaen,09:05:00,0.0
1542,1,HalveMaen,09:10:00,0.0
1543,1,HalveMaen,09:15:00,0.0
1544,1,HalveMaen,09:20:00,0.0
1545,1,HalveMaen,09:25:00,0.0
1546,1,HalveMaen,09:30:00,0.0
1547,1,HalveMaen,09:35:00,0.0
1548,1,HalveMaen,09:40:00,0.0
1549,1,HalveMaen,09:45:00,0.0
1550,1,HalveMaen,09:50:00,0.0
1551,1,HalveMaen,09:55:00,0.0
1552,1,HalveMaen,10:00:00,0.0
1553,1,HalveMaen,10:05:00,0.0
1554,1,HalveMaen,10:10:00,0.0
1555,1,HalveMaen,10:15:00,0.0
1556,1,HalveMaen,10:20:00,0.0
1557,1,HalveMaen,10:25:00,0.0
1558,1,HalveMaen,10:30:00,0.0
1559,1,HalveMaen,10:35:00,0.0
1560,1,HalveMaen,10:40:00,0.0
1561,1,HalveMaen,10:45:00,0.0
1562,1,HalveMaen,10:50:00,0.0
1563,1,HalveMaen,10:55:00,5.0
1564,1,HalveMaen,11:00:00,5.0
1565,1,HalveMaen,11:05:00,0.0
1566,1,HalveMaen,11:10:00,0.0
1567,1,HalveMaen,11:15:00,5.0
1568,1,HalveMaen,11:20:00,5.0
1569,1,HalveMaen,11:25:00,5.0
1570,1,HalveMaen,11:30:00,5.0
1571,1,HalveMaen,11:35:00,5.0
1572,1,HalveMaen,11:40:00,5.0
1573,1,HalveMaen,11:45:00,5.0
1574,1,HalveMaen,11:50:00,5.0
1575,1,HalveMaen,11:55:00,5.0
1576,1,HalveMaen,12:00:00,5.0
1577,1,HalveMaen,12:05:00,5.0
1578,1,HalveMaen,12:10:00,5.0
1579,1,HalveMaen,12:15:00,5.0
1580,1,HalveMaen,12:20:00,5.0
1581,1,HalveMaen,12:25:00,5.0
1582,1,HalveMaen,12:30:00,5.0
1583,1,HalveMaen,12:35:00,5.0
1584,1,HalveMaen,12:40:00,5.0
1585,1,HalveMaen,12:45:00,5.0
1586,1,HalveMaen,12:50:00,5.0
1587,1,HalveMaen,12:55:00,5.0
1588,1,HalveMaen,13:00:00,5.0
1589,1,HalveMaen,13:05:00,5.0
1590,1,HalveMaen,13:10:00,5.0
1591,1,HalveMaen,13:15:00,5.0
1592,1,HalveMaen,13:20:00,5.0
1593,1,HalveMaen,13:25:00,5.0
1594,1,HalveMaen,13:30:00,5.0
1595,1,HalveMaen,13:35:00,5.0
1596,1,HalveMaen,13:40:00,5.0
1597,1,HalveMaen,13:45:00,5.0
1598,1,HalveMaen,13:50:00,5.0
1599,1,HalveMaen,13:55:00,5.0
1600,1,HalveMaen,14:00:00,5.0
1601,1,HalveMaen,14:05:00,5.0
1602,1,HalveMaen,14:10:00,5.0
1603,1,HalveMaen,14:15:00,5.0
1604,1,HalveMaen,14:20:00,5.0
1605,1,HalveMaen,14:25:00,5.0
1606,1,HalveMaen,14:30:00,5.0
1607,1,HalveMaen,14:35:00,5.0
1608,1,HalveMaen,14:40:00,5.0
1609,1,HalveMaen,14:45:00,5.0
1610,1,HalveMaen,14:50:00,5.0
1611,1,HalveMaen,14:55:00,5.0
1612,1,HalveMaen,15:00:00,5.0
1613,1,HalveMaen,15:05:00,5.0
1614,1,HalveMaen,15:10:00,5.0
1615,1,HalveMaen,15:15:00,5.0
1616,1,HalveMaen,15:20:00,5.0
1617,1,HalveMaen,15:25:00,5.0
1618,1,HalveMaen,15:30:00,5.0
1619,1,HalveMaen,15:35:00,5.0
1620,1,HalveMaen,15:40:00,5.0
1621,1,HalveMaen,15:45:00,5.0
1622,1,HalveMaen,15:50:00,5.0
1623,1,HalveMaen,15:55:00,5.0
1624,1,HalveMaen,16:00:00,5.0
1625,1,HalveMaen,16:05:00,5.0
1626,1,HalveMaen,16:10:00,5.0
1627,1,HalveMaen,16:15:00,5.0
1628,1,HalveMaen,16:20:00,5.0
1629,1,HalveMaen,16:25:00,5.0
1630,1,HalveMaen,16:30:00,5.0
1631,1,HalveMaen,16:35:00,5.0
1632,1,HalveMaen,16:40:00,5.0
1633,1,HalveMaen,16:45:00,5.0
1634,1,HalveMaen,16:50:00,5.0
1635,1,HalveMaen,16:55:00,5.0
1636,1,HalveMaen,17:00:00,0.0
1637,1,HalveMaen,17:05:00,0.0
1638,1,HalveMaen,17:10:00,0.0
1639,1,HalveMaen,17:15:00,0.0
1640,1,HalveMaen,17:20:00,0.0
1641,1,HalveMaen,17:25:00,0.0
1642,1,HalveMaen,17:30:00,0.0
1643,1,HalveMaen,17:35:00,0.0
1644,1,HalveMaen,17:40:00,0.0
1645,1,HalveMaen,17:45:00,0.0
1646,1,HalveMaen,17:50:00,0.0
1647,1,HalveMaen,17:55:00,0.0
1648,1,HalveMaen,18:00:00,0.0
1649,1,HalveMaen,18:05:00,0.0
1650,1,HalveMaen,18:10:00,0.0
1651,1,HalveMaen,18:15:00,0.0
1652,1,JorisendeDraak,08:30:00,0.0
1653,1,JorisendeDraak,08:35:00,0.0
1654,1,JorisendeDraak,08:40:00,0.0
1655,1,JorisendeDraak,08:45:00,0.0
1656,1,JorisendeDraak,08:50:00,0.0
1657,1,JorisendeDraak,08:55:00,0.0
1658,1,JorisendeDraak,09:00:00,0.0
1659,1,JorisendeDraak,09:05:00,0.0
1660,1,JorisendeDraak,09:10:00,0.0
1661,1,JorisendeDraak,09:15:00,0.0
1662,1,JorisendeDraak,09:20:00,0.0
1663,1,JorisendeDraak,09:25:00,0.0
1664,1,JorisendeDraak,09:30:00,0.0
1665,1,JorisendeDraak,09:35:00,0.0
1666,1,JorisendeDraak,09:40:00,0.0
1667,1,JorisendeDraak,09:45:00,0.0
1668,1,JorisendeDraak,09:50:00,0.0
1669,1,JorisendeDraak,09:55:00,0.0
1670,1,JorisendeDraak,10:00:00,0.0
1671,1,JorisendeDraak,10:05:00,0.0
1672,1,JorisendeDraak,10:10:00,0.0
1673,1,JorisendeDraak,10:15:00,0.0
1674,1,JorisendeDraak,10:20:00,0.0
1675,1,JorisendeDraak,10:25:00,0.0
1676,1,JorisendeDraak,10:30:00,0.0
1677,1,JorisendeDraak,10:35:00,0.0
1678,1,JorisendeDraak,10:40:00,5.0
1679,1,JorisendeDraak,10:45:00,5.0
1680,1,JorisendeDraak,10:50:00,5.0
1681,1,JorisendeDraak,10:55:00,5.0
1682,1,JorisendeDraak,11:00:00,5.0
1683,1,JorisendeDraak,11:05:00,5.0
1684,1,JorisendeDraak,11:10:00,5.0
1685,1,JorisendeDraak,11:15:00,5.0
1686,1,JorisendeDraak,11:20:00,5.0
1687,1,JorisendeDraak,11:25:00,5.0
1688,1,JorisendeDraak,11:30:00,10.0
1689,1,JorisendeDraak,11:35:00,10.0
1690,1,JorisendeDraak,11:40:00,10.0
1691,1,JorisendeDraak,11:45:00,10.0
1692,1,JorisendeDraak,11:50:00,10.0
1693,1,JorisendeDraak,11:55:00,10.0
1694,1,JorisendeDraak,12:00:00,10.0
1695,1,JorisendeDraak,12:05:00,10.0
1696,1,JorisendeDraak,12:10:00,10.0
1697,1,JorisendeDraak,12:15:00,0.0
1698,1,JorisendeDraak,12:20:00,0.0
1699,1,JorisendeDraak,12:25:00,0.0
1700,1,JorisendeDraak,12:30:00,5.0
1701,1,JorisendeDraak,12:35:00,5.0
1702,1,JorisendeDraak,12:40:00,0.0
1703,1,JorisendeDraak,12:45:00,0.0
1704,1,JorisendeDraak,12:50:00,0.0
1705,1,JorisendeDraak,12:55:00,5.0
1706,1,JorisendeDraak,13:00:00,5.0
1707,1,JorisendeDraak,13:05:00,5.0
1708,1,JorisendeDraak,13:10:00,5.0
1709,1,JorisendeDraak,13:15:00,5.0
1710,1,JorisendeDraak,13:20:00,5.0
1711,1,JorisendeDraak,13:25:00,5.0
1712,1,JorisendeDraak,13:30:00,5.0
1713,1,JorisendeDraak,13:35:00,5.0
1714,1,JorisendeDraak,13:40:00,5.0
1715,1,JorisendeDraak,13:45:00,5.0
1716,1,JorisendeDraak,13:50:00,5.0
1717,1,JorisendeDraak,13:55:00,0.0
1718,1,JorisendeDraak,14:00:00,5.0
1719,1,JorisendeDraak,14:05:00,5.0
1720,1,JorisendeDraak,14:10:00,5.0
1721,1,JorisendeDraak,14:15:00,5.0
1722,1,JorisendeDraak,14:20:00,5.0
1723,1,JorisendeDraak,14:25:00,5.0
1724,1,JorisendeDraak,14:30:00,5.0
1725,1,JorisendeDraak,14:35:00,5.0
1726,1,JorisendeDraak,14:40:00,5.0
1727,1,JorisendeDraak,14:45:00,5.0
1728,1,JorisendeDraak,14:50:00,5.0
1729,1,JorisendeDraak,14:55:00,5.0
1730,1,JorisendeDraak,15:00:00,5.0
1731,1,JorisendeDraak,15:05:00,5.0
1732,1,JorisendeDraak,15:10:00,5.0
1733,1,JorisendeDraak,15:15:00,5.0
1734,1,JorisendeDraak,15:20:00,5.0
1735,1,JorisendeDraak,15:25:00,5.0
1736,1,JorisendeDraak,15:30:00,5.0
1737,1,JorisendeDraak,15:35:00,5.0
1738,1,JorisendeDraak,15:40:00,5.0
1739,1,JorisendeDraak,15:45:00,5.0
1740,1,JorisendeDraak,15:50:00,5.0
1741,1,JorisendeDraak,15:55:00,5.0
1742,1,JorisendeDraak,16:00:00,5.0
1743,1,JorisendeDraak,16:05:00,5.0
1744,1,JorisendeDraak,16:10:00,5.0
1745,1,JorisendeDraak,16:15:00,5.0
1746,1,JorisendeDraak,16:20:00,5.0
1747,1,JorisendeDraak,16:25:00,5.0
1748,1,JorisendeDraak,16:30:00,5.0
1749,1,JorisendeDraak,16:35:00,5.0
1750,1,JorisendeDraak,16:40:00,5.0
1751,1,JorisendeDraak,16:45:00,5.0
1752,1,JorisendeDraak,16:50:00,5.0
1753,1,JorisendeDraak,16:55:00,5.0
1754,1,JorisendeDraak,17:00:00,5.0
1755,1,JorisendeDraak,17:05:00,5.0
1756,1,JorisendeDraak,17:10:00,5.0
1757,1,JorisendeDraak,17:15:00,5.0
1758,1,JorisendeDraak,17:20:00,5.0
1759,1,JorisendeDraak,17:25:00,5.0
1760,1,JorisendeDraak,17:30:00,5.0
1761,1,JorisendeDraak,17:35:00,5.0
1762,1,JorisendeDraak,17:40:00,5.0
1763,1,JorisendeDraak,17:45:00,5.0
1764,1,JorisendeDraak,17:50:00,5.0
1765,1,JorisendeDraak,17:55:00,0.0
1766,1,JorisendeDraak,18:00:00,0.0
1767,1,JorisendeDraak,18:05:00,0.0
1768,1,JorisendeDraak,18:10:00,0.0
1769,1,JorisendeDraak,18:15:00,0.0
1770,1,KinderAvonturendoolhof,08:30:00,0.0
1771,1,KinderAvonturendoolhof,08:35:00,0.0
1772,1,KinderAvonturendoolhof,08:40:00,0.0
1773,1,KinderAvonturendoolhof,08:45:00,0.0
1774,1,KinderAvonturendoolhof,08:50:00,0.0
1775,1,KinderAvonturendoolhof,08:55:00,0.0
1776,1,KinderAvonturendoolhof,09:00:00,0.0
1777,1,KinderAvonturendoolhof,09:05:00,0.0
1778,1,KinderAvonturendoolhof,09:10:00,0.0
1779,1,KinderAvonturendoolhof,09:15:00,0.0
1780,1,KinderAvonturendoolhof,09:20:00,0.0
1781,1,KinderAvonturendoolhof,09:25:00,0.0
1782,1,KinderAvonturendoolhof,09:30:00,0.0
1783,1,KinderAvonturendoolhof,09:35:00,0.0
1784,1,KinderAvonturendoolhof,09:40:00,0.0
1785,1,KinderAvonturendoolhof,09:45:00,0.0
1786,1,KinderAvonturendoolhof,09:50:00,0.0
1787,1,KinderAvonturendoolhof,09:55:00,0.0
1788,1,KinderAvonturendoolhof,10:00:00,0.0
1789,1,KinderAvonturendoolhof,10:05:00,0.0
1790,1,KinderAvonturendoolhof,10:10:00,0.0
1791,1,KinderAvonturendoolhof,10:15:00,0.0
1792,1,KinderAvonturendoolhof,10:20:00,0.0
1793,1,KinderAvonturendoolhof,10:25:00,0.0
1794,1,KinderAvonturendoolhof,10:30:00,0.0
1795,1,KinderAvonturendoolhof,10:35:00,0.0
1796,1,KinderAvonturendoolhof,10:40:00,0.0
1797,1,KinderAvonturendoolhof,10:45:00,0.0
1798,1,KinderAvonturendoolhof,10:50:00,0.0
1799,1,KinderAvonturendoolhof,10:55:00,0.0
1800,1,KinderAvonturendoolhof,11:00:00,0.0
1801,1,KinderAvonturendoolhof,11:05:00,0.0
1802,1,KinderAvonturendoolhof,11:10:00,0.0
1803,1,KinderAvonturendoolhof,11:15:00,0.0
1804,1,KinderAvonturendoolhof,11:20:00,0.0
1805,1,KinderAvonturendoolhof,11:25:00,0.0
1806,1,KinderAvonturendoolhof,11:30:00,0.0
1807,1,KinderAvonturendoolhof,11:35:00,0.0
1808,1,KinderAvonturendoolhof,11:40:00,0.0
1809,1,KinderAvonturendoolhof,11:45:00,0.0
1810,1,KinderAvonturendoolhof,11:50:00,0.0
1811,1,KinderAvonturendoolhof,11:55:00,0.0
1812,1,KinderAvonturendoolhof,12:00:00,0.0
1813,1,KinderAvonturendoolhof,12:05:00,0.0
1814,1,KinderAvonturendoolhof,12:10:00,0.0
1815,1,KinderAvonturendoolhof,12:15:00,0.0
1816,1,KinderAvonturendoolhof,12:20:00,0.0
1817,1,KinderAvonturendoolhof,12:25:00,0.0
1818,1,KinderAvonturendoolhof,12:30:00,0.0
1819,1,KinderAvonturendoolhof,12:35:00,0.0
1820,1,KinderAvonturendoolhof,12:40:00,0.0
1821,1,KinderAvonturendoolhof,12:45:00,0.0
1822,1,KinderAvonturendoolhof,12:50:00,0.0
1823,1,KinderAvonturendoolhof,12:55:00,0.0
1824,1,KinderAvonturendoolhof,13:00:00,0.0
1825,1,KinderAvonturendoolhof,13:05:00,0.0
1826,1,KinderAvonturendoolhof,13:10:00,0.0
1827,1,KinderAvonturendoolhof,13:15:00,0.0
1828,1,KinderAvonturendoolhof,13:20:00,0.0
1829,1,KinderAvonturendoolhof,13:25:00,0.0
1830,1,KinderAvonturendoolhof,13:30:00,0.0
1831,1,KinderAvonturendoolhof,13:35:00,0.0
1832,1,KinderAvonturendoolhof,13:40:00,0.0
1833,1,KinderAvonturendoolhof,13:45:00,0.0
1834,1,KinderAvonturendoolhof,13:50:00,0.0
1835,1,KinderAvonturendoolhof,13:55:00,0.0
1836,1,KinderAvonturendoolhof,14:00:00,0.0
1837,1,KinderAvonturendoolhof,14:05:00,0.0
1838,1,KinderAvonturendoolhof,14:10:00,0.0
1839,1,KinderAvonturendoolhof,14:15:00,0.0
1840,1,KinderAvonturendoolhof,14:20:00,0.0
1841,1,KinderAvonturendoolhof,14:25:00,0.0
1842,1,KinderAvonturendoolhof,14:30:00,0.0
1843,1,KinderAvonturendoolhof,14:35:00,0.0
1844,1,KinderAvonturendoolhof,14:40:00,0.0
1845,1,KinderAvonturendoolhof,14:45:00,0.0
1846,1,KinderAvonturendoolhof,14:50:00,0.0
1847,1,KinderAvonturendoolhof,14:55:00,0.0
1848,1,KinderAvonturendoolhof,15:00:00,0.0
1849,1,KinderAvonturendoolhof,15:05:00,0.0
1850,1,KinderAvonturendoolhof,15:10:00,0.0
1851,1,KinderAvonturendoolhof,15:15:00,0.0
1852,1,KinderAvonturendoolhof,15:20:00,0.0
1853,1,KinderAvonturendoolhof,15:25:00,0.0
1854,1,KinderAvonturendoolhof,15:30:00,0.0
1855,1,KinderAvonturendoolhof,15:35:00,0.0
1856,1,KinderAvonturendoolhof,15:40:00,0.0
1857,1,KinderAvonturendoolhof,15:45:00,0.0
1858,1,KinderAvonturendoolhof,15:50:00,0.0
1859,1,KinderAvonturendoolhof,15:55:00,0.0
1860,1,KinderAvonturendoolhof,16:00:00,0.0
1861,1,KinderAvonturendoolhof,16:05:00,0.0
1862,1,KinderAvonturendoolhof,16:10:00,0.0
1863,1,KinderAvonturendoolhof,16:15:00,0.0
1864,1,KinderAvonturendoolhof,16:20:00,0.0
1865,1,KinderAvonturendoolhof,16:25:00,0.0
1866,1,KinderAvonturendoolhof,16:30:00,0.0
1867,1,KinderAvonturendoolhof,16:35:00,0.0
1868,1,KinderAvonturendoolhof,16:40:00,0.0
1869,1,KinderAvonturendoolhof,16:45:00,0.0
1870,1,KinderAvonturendoolhof,16:50:00,0.0
1871,1,KinderAvonturendoolhof,16:55:00,0.0
1872,1,KinderAvonturendoolhof,17:00:00,0.0
1873,1,KinderAvonturendoolhof,17:05:00,0.0
1874,1,KinderAvonturendoolhof,17:10:00,0.0
1875,1,KinderAvonturendoolhof,17:15:00,0.0
1876,1,KinderAvonturendoolhof,17:20:00,0.0
1877,1,KinderAvonturendoolhof,17:25:00,0.0
1878,1,KinderAvonturendoolhof,17:30:00,0.0
1879,1,KinderAvonturendoolhof,17:35:00,0.0
1880,1,KinderAvonturendoolhof,17:40:00,0.0
1881,1,KinderAvonturendoolhof,17:45:00,0.0
1882,1,KinderAvonturendoolhof,17:50:00,0.0
1883,1,KinderAvonturendoolhof,17:55:00,0.0
1884,1,KinderAvonturendoolhof,18:00:00,0.0
1885,1,KinderAvonturendoolhof,18:05:00,0.0
1886,1,KinderAvonturendoolhof,18:10:00,0.0
1887,1,KinderAvonturendoolhof,18:15:00,0.0
1888,1,Kinderspoor,08:30:00,0.0
1889,1,Kinderspoor,08:35:00,0.0
