,date,hour,name,waiting_time
16943,2016-11-23,12:55:00,Baron1898,5
16944,2016-11-23,13:00:00,Baron1898,5
16945,2016-11-23,13:05:00,Baron1898,5
16946,2016-11-23,13:10:00,Baron1898,5
16947,2016-11-23,13:15:00,Baron1898,5
16948,2016-11-23,13:20:00,Baron1898,5
16949,2016-11-23,13:25:00,Baron1898,5
16950,2016-11-23,13:30:00,Baron1898,5
16951,2016-11-23,13:35:00,Baron1898,0
16952,2016-11-23,13:40:00,Baron1898,0
16953,2016-11-23,13:45:00,Baron1898,0
16954,2016-11-23,13:50:00,Baron1898,0
16955,2016-11-23,13:55:00,Baron1898,0
16956,2016-11-23,14:00:00,Baron1898,0
16957,2016-11-23,14:05:00,Baron1898,0
16958,2016-11-23,14:10:00,Baron1898,0
16959,2016-11-23,14:15:00,Baron1898,0
16960,2016-11-23,14:20:00,Baron1898,0
16961,2016-11-23,14:25:00,Baron1898,0
16962,2016-11-23,14:30:00,Baron1898,0
16963,2016-11-23,14:35:00,Baron1898,0
16964,2016-11-23,14:40:00,Baron1898,0
16965,2016-11-23,14:45:00,Baron1898,0
16966,2016-11-23,14:50:00,Baron1898,0
16967,2016-11-23,14:55:00,Baron1898,0
16968,2016-11-23,15:00:00,Baron1898,0
16969,2016-11-23,15:05:00,Baron1898,0
16970,2016-11-23,15:10:00,Baron1898,0
16971,2016-11-23,15:15:00,Baron1898,0
16972,2016-11-23,15:20:00,Baron1898,0
16973,2016-11-23,15:25:00,Baron1898,0
16974,2016-11-23,15:30:00,Baron1898,0
16975,2016-11-23,15:35:00,Baron1898,0
16976,2016-11-23,15:40:00,Baron1898,0
16977,2016-11-23,15:45:00,Baron1898,0
16978,2016-11-23,15:50:00,Baron1898,0
16979,2016-11-23,15:55:00,Baron1898,0
16980,2016-11-23,16:00:00,Baron1898,0
16981,2016-11-23,16:05:00,Baron1898,0
16982,2016-11-23,16:10:00,Baron1898,0
16983,2016-11-23,16:15:00,Baron1898,0
16984,2016-11-23,16:20:00,Baron1898,0
16985,2016-11-23,16:25:00,Baron1898,0
16986,2016-11-23,16:30:00,Baron1898,0
16987,2016-11-23,16:35:00,Baron1898,0
16988,2016-11-23,16:40:00,Baron1898,0
16989,2016-11-23,16:45:00,Baron1898,0
16990,2016-11-23,16:50:00,Baron1898,0
16991,2016-11-23,16:55:00,Baron1898,0
16992,2016-11-23,17:00:00,Baron1898,0
16993,2016-11-23,17:05:00,Baron1898,0
16994,2016-11-23,17:10:00,Baron1898,0
16995,2016-11-23,17:15:00,Baron1898,0
16996,2016-11-23,17:20:00,Baron1898,0
16997,2016-11-23,17:25:00,Baron1898,0
16998,2016-11-23,17:30:00,Baron1898,0
16999,2016-11-23,17:35:00,Baron1898,0
17000,2016-11-23,17:40:00,Baron1898,0
17001,2016-11-23,17:45:00,Baron1898,0
17002,2016-11-23,17:50:00,Baron1898,0
17003,2016-11-23,17:55:00,Baron1898,0
17004,2016-11-23,18:00:00,Baron1898,0
17005,2016-11-23,18:05:00,Baron1898,0
17006,2016-11-23,18:10:00,Baron1898,0
17007,2016-11-23,18:15:00,Baron1898,0
17008,2016-11-23,08:30:00,Baron1898(Singleriders),0
17009,2016-11-23,08:35:00,Baron1898(Singleriders),0
17010,2016-11-23,08:40:00,Baron1898(Singleriders),0
17011,2016-11-23,08:45:00,Baron1898(Singleriders),0
17012,2016-11-23,08:50:00,Baron1898(Singleriders),0
17013,2016-11-23,08:55:00,Baron1898(Singleriders),0
17014,2016-11-23,09:00:00,Baron1898(Singleriders),0
17015,2016-11-23,09:05:00,Baron1898(Singleriders),0
17016,2016-11-23,09:10:00,Baron1898(Singleriders),0
17017,2016-11-23,09:15:00,Baron1898(Singleriders),0
17018,2016-11-23,09:20:00,Baron1898(Singleriders),0
17019,2016-11-23,09:25:00,Baron1898(Singleriders),0
17020,2016-11-23,09:30:00,Baron1898(Singleriders),0
17021,2016-11-23,09:35:00,Baron1898(Singleriders),0
17022,2016-11-23,09:40:00,Baron1898(Singleriders),0
17023,2016-11-23,09:45:00,Baron1898(Singleriders),0
17024,2016-11-23,09:50:00,Baron1898(Singleriders),0
17025,2016-11-23,09:55:00,Baron1898(Singleriders),0
17026,2016-11-23,10:00:00,Baron1898(Singleriders),0
17027,2016-11-23,10:05:00,Baron1898(Singleriders),0
17028,2016-11-23,10:10:00,Baron1898(Singleriders),0
17029,2016-11-23,10:15:00,Baron1898(Singleriders),0
17030,2016-11-23,10:20:00,Baron1898(Singleriders),0
17031,2016-11-23,10:25:00,Baron1898(Singleriders),0
17032,2016-11-23,10:30:00,Baron1898(Singleriders),0
17033,2016-11-23,10:35:00,Baron1898(Singleriders),0
17034,2016-11-23,10:40:00,Baron1898(Singleriders),0
17035,2016-11-23,10:45:00,Baron1898(Singleriders),0
17036,2016-11-23,10:50:00,Baron1898(Singleriders),0
17037,2016-11-23,10:55:00,Baron1898(Singleriders),0
17038,2016-11-23,11:00:00,Baron1898(Singleriders),0
17039,2016-11-23,11:05:00,Baron1898(Singleriders),0
17040,2016-11-23,11:10:00,Baron1898(Singleriders),0
17041,2016-11-23,11:15:00,Baron1898(Singleriders),0
17042,2016-11-23,11:20:00,Baron1898(Singleriders),0
17043,2016-11-23,11:25:00,Baron1898(Singleriders),0
17044,2016-11-23,11:30:00,Baron1898(Singleriders),0
17045,2016-11-23,11:35:00,Baron1898(Singleriders),0
17046,2016-11-23,11:40:00,Baron1898(Singleriders),0
17047,2016-11-23,11:45:00,Baron1898(Singleriders),0
17048,2016-11-23,11:50:00,Baron1898(Singleriders),0
17049,2016-11-23,11:55:00,Baron1898(Singleriders),0
17050,2016-11-23,12:00:00,Baron1898(Singleriders),0
17051,2016-11-23,12:05:00,Baron1898(Singleriders),0
17052,2016-11-23,12:10:00,Baron1898(Singleriders),0
17053,2016-11-23,12:15:00,Baron1898(Singleriders),0
17054,2016-11-23,12:20:00,Baron1898(Singleriders),0
17055,2016-11-23,12:25:00,Baron1898(Singleriders),0
17056,2016-11-23,12:30:00,Baron1898(Singleriders),0
17057,2016-11-23,12:35:00,Baron1898(Singleriders),0
17058,2016-11-23,12:40:00,Baron1898(Singleriders),0
17059,2016-11-23,12:45:00,Baron1898(Singleriders),0
17060,2016-11-23,12:50:00,Baron1898(Singleriders),0
17061,2016-11-23,12:55:00,Baron1898(Singleriders),0
17062,2016-11-23,13:00:00,Baron1898(Singleriders),0
17063,2016-11-23,13:05:00,Baron1898(Singleriders),0
17064,2016-11-23,13:10:00,Baron1898(Singleriders),0
17065,2016-11-23,13:15:00,Baron1898(Singleriders),0
17066,2016-11-23,13:20:00,Baron1898(Singleriders),0
17067,2016-11-23,13:25:00,Baron1898(Singleriders),0
17068,2016-11-23,13:30:00,Baron1898(Singleriders),0
17069,2016-11-23,13:35:00,Baron1898(Singleriders),0
17070,2016-11-23,13:40:00,Baron1898(Singleriders),0
17071,2016-11-23,13:45:00,Baron1898(Singleriders),0
17072,2016-11-23,13:50:00,Baron1898(Singleriders),0
17073,2016-11-23,13:55:00,Baron1898(Singleriders),0
17074,2016-11-23,14:00:00,Baron1898(Singleriders),0
17075,2016-11-23,14:05:00,Baron1898(Singleriders),0
17076,2016-11-23,14:10:00,Baron1898(Singleriders),0
17077,2016-11-23,14:15:00,Baron1898(Singleriders),0
17078,2016-11-23,14:20:00,Baron1898(Singleriders),0
17079,2016-11-23,14:25:00,Baron1898(Singleriders),0
17080,2016-11-23,14:30:00,Baron1898(Singleriders),0
17081,2016-11-23,14:35:00,Baron1898(Singleriders),0
17082,2016-11-23,14:40:00,Baron1898(Singleriders),0
17083,2016-11-23,14:45:00,Baron1898(Singleriders),0
17084,2016-11-23,14:50:00,Baron1898(Singleriders),0
17085,2016-11-23,14:55:00,Baron1898(Singleriders),0
17086,2016-11-23,15:00:00,Baron1898(Singleriders),0
17087,2016-11-23,15:05:00,Baron1898(Singleriders),0
17088,2016-11-23,15:10:00,Baron1898(Singleriders),0
17089,2016-11-23,15:15:00,Baron1898(Singleriders),0
17090,2016-11-23,15:20:00,Baron1898(Singleriders),0
17091,2016-11-23,15:25:00,Baron1898(Singleriders),0
17092,2016-11-23,15:30:00,Baron1898(Singleriders),0
17093,2016-11-23,15:35:00,Baron1898(Singleriders),0
17094,2016-11-23,15:40:00,Baron1898(Singleriders),0
17095,2016-11-23,15:45:00,Baron1898(Singleriders),0
17096,2016-11-23,15:50:00,Baron1898(Singleriders),0
17097,2016-11-23,15:55:00,Baron1898(Singleriders),0
17098,2016-11-23,16:00:00,Baron1898(Singleriders),0
17099,2016-11-23,16:05:00,Baron1898(Singleriders),0
17100,2016-11-23,16:10:00,Baron1898(Singleriders),0
17101,2016-11-23,16:15:00,Baron1898(Singleriders),0
17102,2016-11-23,16:20:00,Baron1898(Singleriders),0
17103,2016-11-23,16:25:00,Baron1898(Singleriders),0
17104,2016-11-23,16:30:00,Baron1898(Singleriders),0
17105,2016-11-23,16:35:00,Baron1898(Singleriders),0
17106,2016-11-23,16:40:00,Baron1898(Singleriders),0
17107,2016-11-23,16:45:00,Baron1898(Singleriders),0
17108,2016-11-23,16:50:00,Baron1898(Singleriders),0
17109,2016-11-23,16:55:00,Baron1898(Singleriders),0
17110,2016-11-23,17:00:00,Baron1898(Singleriders),0
17111,2016-11-23,17:05:00,Baron1898(Singleriders),0
17112,2016-11-23,17:10:00,Baron1898(Singleriders),0
17113,2016-11-23,17:15:00,Baron1898(Singleriders),0
17114,2016-11-23,17:20:00,Baron1898(Singleriders),0
17115,2016-11-23,17:25:00,Baron1898(Singleriders),0
17116,2016-11-23,17:30:00,Baron1898(Singleriders),0
17117,2016-11-23,17:35:00,Baron1898(Singleriders),0
17118,2016-11-23,17:40:00,Baron1898(Singleriders),0
17119,2016-11-23,17:45:00,Baron1898(Singleriders),0
17120,2016-11-23,17:50:00,Baron1898(Singleriders),0
17121,2016-11-23,17:55:00,Baron1898(Singleriders),0
17122,2016-11-23,18:00:00,Baron1898(Singleriders),0
17123,2016-11-23,18:05:00,Baron1898(Singleriders),0
17124,2016-11-23,18:10:00,Baron1898(Singleriders),0
17125,2016-11-23,18:15:00,Baron1898(Singleriders),0
17126,2016-11-23,08:30:00,Baron1898(Frontrow),0
17127,2016-11-23,08:35:00,Baron1898(Frontrow),0
17128,2016-11-23,08:40:00,Baron1898(Frontrow),0
17129,2016-11-23,08:45:00,Baron1898(Frontrow),0
17130,2016-11-23,08:50:00,Baron1898(Frontrow),0
17131,2016-11-23,08:55:00,Baron1898(Frontrow),0
17132,2016-11-23,09:00:00,Baron1898(Frontrow),0
17133,2016-11-23,09:05:00,Baron1898(Frontrow),0
17134,2016-11-23,09:10:00,Baron1898(Frontrow),0
17135,2016-11-23,09:15:00,Baron1898(Frontrow),0
17136,2016-11-23,09:20:00,Baron1898(Frontrow),0
17137,2016-11-23,09:25:00,Baron1898(Frontrow),0
17138,2016-11-23,09:30:00,Baron1898(Frontrow),0
17139,2016-11-23,09:35:00,Baron1898(Frontrow),0
17140,2016-11-23,09:40:00,Baron1898(Frontrow),0
17141,2016-11-23,09:45:00,Baron1898(Frontrow),0
17142,2016-11-23,09:50:00,Baron1898(Frontrow),0
17143,2016-11-23,09:55:00,Baron1898(Frontrow),0
17144,2016-11-23,10:00:00,Baron1898(Frontrow),0
17145,2016-11-23,10:05:00,Baron1898(Frontrow),0
17146,2016-11-23,10:10:00,Baron1898(Frontrow),0
17147,2016-11-23,10:15:00,Baron1898(Frontrow),0
17148,2016-11-23,10:20:00,Baron1898(Frontrow),0
17149,2016-11-23,10:25:00,Baron1898(Frontrow),0
17150,2016-11-23,10:30:00,Baron1898(Frontrow),0
17151,2016-11-23,10:35:00,Baron1898(Frontrow),0
17152,2016-11-23,10:40:00,Baron1898(Frontrow),0
17153,2016-11-23,10:45:00,Baron1898(Frontrow),0
17154,2016-11-23,10:50:00,Baron1898(Frontrow),0
17155,2016-11-23,10:55:00,Baron1898(Frontrow),0
17156,2016-11-23,11:00:00,Baron1898(Frontrow),0
17157,2016-11-23,11:05:00,Baron1898(Frontrow),0
17158,2016-11-23,11:10:00,Baron1898(Frontrow),5
17159,2016-11-23,11:15:00,Baron1898(Frontrow),5
17160,2016-11-23,11:20:00,Baron1898(Frontrow),5
17161,2016-11-23,11:25:00,Baron1898(Frontrow),5
17162,2016-11-23,11:30:00,Baron1898(Frontrow),5
17163,2016-11-23,11:35:00,Baron1898(Frontrow),5
17164,2016-11-23,11:40:00,Baron1898(Frontrow),5
17165,2016-11-23,11:45:00,Baron1898(Frontrow),5
17166,2016-11-23,11:50:00,Baron1898(Frontrow),5
17167,2016-11-23,11:55:00,Baron1898(Frontrow),5
17168,2016-11-23,12:00:00,Baron1898(Frontrow),5
17169,2016-11-23,12:05:00,Baron1898(Frontrow),5
17170,2016-11-23,12:10:00,Baron1898(Frontrow),5
17171,2016-11-23,12:15:00,Baron1898(Frontrow),5
17172,2016-11-23,12:20:00,Baron1898(Frontrow),5
17173,2016-11-23,12:25:00,Baron1898(Frontrow),5
17174,2016-11-23,12:30:00,Baron1898(Frontrow),5
17175,2016-11-23,12:35:00,Baron1898(Frontrow),5
17176,2016-11-23,12:40:00,Baron1898(Frontrow),5
17177,2016-11-23,12:45:00,Baron1898(Frontrow),5
17178,2016-11-23,12:50:00,Baron1898(Frontrow),5
17179,2016-11-23,12:55:00,Baron1898(Frontrow),5
17180,2016-11-23,13:00:00,Baron1898(Frontrow),5
17181,2016-11-23,13:05:00,Baron1898(Frontrow),5
17182,2016-11-23,13:10:00,Baron1898(Frontrow),5
17183,2016-11-23,13:15:00,Baron1898(Frontrow),5
17184,2016-11-23,13:20:00,Baron1898(Frontrow),5
17185,2016-11-23,13:25:00,Baron1898(Frontrow),5
17186,2016-11-23,13:30:00,Baron1898(Frontrow),5
17187,2016-11-23,13:35:00,Baron1898(Frontrow),0
17188,2016-11-23,13:40:00,Baron1898(Frontrow),0
17189,2016-11-23,13:45:00,Baron1898(Frontrow),0
17190,2016-11-23,13:50:00,Baron1898(Frontrow),0
17191,2016-11-23,13:55:00,Baron1898(Frontrow),0
17192,2016-11-23,14:00:00,Baron1898(Frontrow),0
17193,2016-11-23,14:05:00,Baron1898(Frontrow),0
17194,2016-11-23,14:10:00,Baron1898(Frontrow),0
17195,2016-11-23,14:15:00,Baron1898(Frontrow),0
17196,2016-11-23,14:20:00,Baron1898(Frontrow),0
17197,2016-11-23,14:25:00,Baron1898(Frontrow),0
17198,2016-11-23,14:30:00,Baron1898(Frontrow),0
17199,2016-11-23,14:35:00,Baron1898(Frontrow),0
17200,2016-11-23,14:40:00,Baron1898(Frontrow),0
17201,2016-11-23,14:45:00,Baron1898(Frontrow),0
17202,2016-11-23,14:50:00,Baron1898(Frontrow),0
17203,2016-11-23,14:55:00,Baron1898(Frontrow),0
17204,2016-11-23,15:00:00,Baron1898(Frontrow),0
17205,2016-11-23,15:05:00,Baron1898(Frontrow),0
17206,2016-11-23,15:10:00,Baron1898(Frontrow),0
17207,2016-11-23,15:15:00,Baron1898(Frontrow),0
17208,2016-11-23,15:20:00,Baron1898(Frontrow),0
17209,2016-11-23,15:25:00,Baron1898(Frontrow),0
17210,2016-11-23,15:30:00,Baron1898(Frontrow),0
17211,2016-11-23,15:35:00,Baron1898(Frontrow),0
17212,2016-11-23,15:40:00,Baron1898(Frontrow),0
17213,2016-11-23,15:45:00,Baron1898(Frontrow),0
17214,2016-11-23,15:50:00,Baron1898(Frontrow),0
17215,2016-11-23,15:55:00,Baron1898(Frontrow),0
17216,2016-11-23,16:00:00,Baron1898(Frontrow),0
17217,2016-11-23,16:05:00,Baron1898(Frontrow),0
17218,2016-11-23,16:10:00,Baron1898(Frontrow),0
17219,2016-11-23,16:15:00,Baron1898(Frontrow),0
17220,2016-11-23,16:20:00,Baron1898(Frontrow),0
17221,2016-11-23,16:25:00,Baron1898(Frontrow),0
17222,2016-11-23,16:30:00,Baron1898(Frontrow),0
17223,2016-11-23,16:35:00,Baron1898(Frontrow),0
17224,2016-11-23,16:40:00,Baron1898(Frontrow),0
17225,2016-11-23,16:45:00,Baron1898(Frontrow),0
17226,2016-11-23,16:50:00,Baron1898(Frontrow),0
17227,2016-11-23,16:55:00,Baron1898(Frontrow),0
17228,2016-11-23,17:00:00,Baron1898(Frontrow),0
17229,2016-11-23,17:05:00,Baron1898(Frontrow),0
17230,2016-11-23,17:10:00,Baron1898(Frontrow),0
17231,2016-11-23,17:15:00,Baron1898(Frontrow),0
17232,2016-11-23,17:20:00,Baron1898(Frontrow),0
17233,2016-11-23,17:25:00,Baron1898(Frontrow),0
17234,2016-11-23,17:30:00,Baron1898(Frontrow),0
17235,2016-11-23,17:35:00,Baron1898(Frontrow),0
17236,2016-11-23,17:40:00,Baron1898(Frontrow),0
17237,2016-11-23,17:45:00,Baron1898(Frontrow),0
17238,2016-11-23,17:50:00,Baron1898(Frontrow),0
17239,2016-11-23,17:55:00,Baron1898(Frontrow),0
17240,2016-11-23,18:00:00,Baron1898(Frontrow),0
17241,2016-11-23,18:05:00,Baron1898(Frontrow),0
17242,2016-11-23,18:10:00,Baron1898(Frontrow),0
17243,2016-11-23,18:15:00,Baron1898(Frontrow),0
17244,2016-11-23,08:30:00,CarnavalFestival,0
17245,2016-11-23,08:35:00,CarnavalFestival,0
17246,2016-11-23,08:40:00,CarnavalFestival,0
17247,2016-11-23,08:45:00,CarnavalFestival,0
17248,2016-11-23,08:50:00,CarnavalFestival,0
17249,2016-11-23,08:55:00,CarnavalFestival,0
17250,2016-11-23,09:00:00,CarnavalFestival,0
17251,2016-11-23,09:05:00,CarnavalFestival,0
17252,2016-11-23,09:10:00,CarnavalFestival,0
17253,2016-11-23,09:15:00,CarnavalFestival,0
17254,2016-11-23,09:20:00,CarnavalFestival,0
17255,2016-11-23,09:25:00,CarnavalFestival,0
17256,2016-11-23,09:30:00,CarnavalFestival,0
17257,2016-11-23,09:35:00,CarnavalFestival,0
17258,2016-11-23,09:40:00,CarnavalFestival,0
17259,2016-11-23,09:45:00,CarnavalFestival,0
17260,2016-11-23,09:50:00,CarnavalFestival,0
17261,2016-11-23,09:55:00,CarnavalFestival,0
17262,2016-11-23,10:00:00,CarnavalFestival,0
17263,2016-11-23,10:05:00,CarnavalFestival,0
17264,2016-11-23,10:10:00,CarnavalFestival,0
17265,2016-11-23,10:15:00,CarnavalFestival,0
17266,2016-11-23,10:20:00,CarnavalFestival,0
17267,2016-11-23,10:25:00,CarnavalFestival,0
17268,2016-11-23,10:30:00,CarnavalFestival,0
17269,2016-11-23,10:35:00,CarnavalFestival,0
17270,2016-11-23,10:40:00,CarnavalFestival,0
17271,2016-11-23,10:45:00,CarnavalFestival,0
17272,2016-11-23,10:50:00,CarnavalFestival,0
17273,2016-11-23,10:55:00,CarnavalFestival,0
17274,2016-11-23,11:00:00,CarnavalFestival,0
17275,2016-11-23,11:05:00,CarnavalFestival,0
17276,2016-11-23,11:10:00,CarnavalFestival,0
17277,2016-11-23,11:15:00,CarnavalFestival,0
17278,2016-11-23,11:20:00,CarnavalFestival,0
17279,2016-11-23,11:25:00,CarnavalFestival,0
17280,2016-11-23,11:30:00,CarnavalFestival,0
17281,2016-11-23,11:35:00,CarnavalFestival,0
17282,2016-11-23,11:40:00,CarnavalFestival,0
17283,2016-11-23,11:45:00,CarnavalFestival,0
17284,2016-11-23,11:50:00,CarnavalFestival,0
17285,2016-11-23,11:55:00,CarnavalFestival,0
17286,2016-11-23,12:00:00,CarnavalFestival,0
17287,2016-11-23,12:05:00,CarnavalFestival,0
17288,2016-11-23,12:10:00,CarnavalFestival,0
17289,2016-11-23,12:15:00,CarnavalFestival,0
17290,2016-11-23,12:20:00,CarnavalFestival,0
17291,2016-11-23,12:25:00,CarnavalFestival,0
17292,2016-11-23,12:30:00,CarnavalFestival,0
17293,2016-11-23,12:35:00,CarnavalFestival,0
17294,2016-11-23,12:40:00,CarnavalFestival,0
17295,2016-11-23,12:45:00,CarnavalFestival,0
17296,2016-11-23,12:50:00,CarnavalFestival,0
17297,2016-11-23,12:55:00,CarnavalFestival,0
17298,2016-11-23,13:00:00,CarnavalFestival,0
17299,2016-11-23,13:05:00,CarnavalFestival,0
17300,2016-11-23,13:10:00,CarnavalFestival,0
17301,2016-11-23,13:15:00,CarnavalFestival,0
17302,2016-11-23,13:20:00,CarnavalFestival,0
17303,2016-11-23,13:25:00,CarnavalFestival,0
17304,2016-11-23,13:30:00,CarnavalFestival,0
17305,2016-11-23,13:35:00,CarnavalFestival,0
17306,2016-11-23,13:40:00,CarnavalFestival,0
17307,2016-11-23,13:45:00,CarnavalFestival,0
17308,2016-11-23,13:50:00,CarnavalFestival,0
17309,2016-11-23,13:55:00,CarnavalFestival,0
17310,2016-11-23,14:00:00,CarnavalFestival,0
17311,2016-11-23,14:05:00,CarnavalFestival,0
17312,2016-11-23,14:10:00,CarnavalFestival,0
17313,2016-11-23,14:15:00,CarnavalFestival,0
17314,2016-11-23,14:20:00,CarnavalFestival,0
17315,2016-11-23,14:25:00,CarnavalFestival,0
17316,2016-11-23,14:30:00,CarnavalFestival,0
17317,2016-11-23,14:35:00,CarnavalFestival,0
17318,2016-11-23,14:40:00,CarnavalFestival,0
17319,2016-11-23,14:45:00,CarnavalFestival,0
17320,2016-11-23,14:50:00,CarnavalFestival,0
17321,2016-11-23,14:55:00,CarnavalFestival,0
17322,2016-11-23,15:00:00,CarnavalFestival,0
17323,2016-11-23,15:05:00,CarnavalFestival,0
17324,2016-11-23,15:10:00,CarnavalFestival,0
17325,2016-11-23,15:15:00,CarnavalFestival,0
17326,2016-11-23,15:20:00,CarnavalFestival,0
17327,2016-11-23,15:25:00,CarnavalFestival,0
17328,2016-11-23,15:30:00,CarnavalFestival,0
17329,2016-11-23,15:35:00,CarnavalFestival,0
17330,2016-11-23,15:40:00,CarnavalFestival,0
17331,2016-11-23,15:45:00,CarnavalFestival,0
17332,2016-11-23,15:50:00,CarnavalFestival,0
17333,2016-11-23,15:55:00,CarnavalFestival,0
17334,2016-11-23,16:00:00,CarnavalFestival,0
17335,2016-11-23,16:05:00,CarnavalFestival,0
17336,2016-11-23,16:10:00,CarnavalFestival,0
17337,2016-11-23,16:15:00,CarnavalFestival,0
17338,2016-11-23,16:20:00,CarnavalFestival,0
17339,2016-11-23,16:25:00,CarnavalFestival,0
17340,2016-11-23,16:30:00,CarnavalFestival,0
17341,2016-11-23,16:35:00,CarnavalFestival,0
17342,2016-11-23,16:40:00,CarnavalFestival,0
17343,2016-11-23,16:45:00,CarnavalFestival,0
17344,2016-11-23,16:50:00,CarnavalFestival,0
17345,2016-11-23,16:55:00,CarnavalFestival,0
17346,2016-11-23,17:00:00,CarnavalFestival,0
17347,2016-11-23,17:05:00,CarnavalFestival,0
17348,2016-11-23,17:10:00,CarnavalFestival,0
17349,2016-11-23,17:15:00,CarnavalFestival,0
17350,2016-11-23,17:20:00,CarnavalFestival,0
17351,2016-11-23,17:25:00,CarnavalFestival,0
17352,2016-11-23,17:30:00,CarnavalFestival,0
17353,2016-11-23,17:35:00,CarnavalFestival,0
17354,2016-11-23,17:40:00,CarnavalFestival,0
17355,2016-11-23,17:45:00,CarnavalFestival,0
17356,2016-11-23,17:50:00,CarnavalFestival,0
17357,2016-11-23,17:55:00,CarnavalFestival,0
17358,2016-11-23,18:00:00,CarnavalFestival,0
17359,2016-11-23,18:05:00,CarnavalFestival,0
17360,2016-11-23,18:10:00,CarnavalFestival,0
17361,2016-11-23,18:15:00,CarnavalFestival,0
17362,2016-11-23,08:30:00,VogelRok,0
17363,2016-11-23,08:35:00,VogelRok,0
17364,2016-11-23,08:40:00,VogelRok,0
17365,2016-11-23,08:45:00,VogelRok,0
17366,2016-11-23,08:50:00,VogelRok,0
17367,2016-11-23,08:55:00,VogelRok,0
17368,2016-11-23,09:00:00,VogelRok,0
17369,2016-11-23,09:05:00,VogelRok,0
17370,2016-11-23,09:10:00,VogelRok,0
17371,2016-11-23,09:15:00,VogelRok,0
17372,2016-11-23,09:20:00,VogelRok,0
17373,2016-11-23,09:25:00,VogelRok,0
17374,2016-11-23,09:30:00,VogelRok,0
17375,2016-11-23,09:35:00,VogelRok,0
17376,2016-11-23,09:40:00,VogelRok,0
17377,2016-11-23,09:45:00,VogelRok,0
17378,2016-11-23,09:50:00,VogelRok,0
17379,2016-11-23,09:55:00,VogelRok,0
17380,2016-11-23,10:00:00,VogelRok,0
17381,2016-11-23,10:05:00,VogelRok,0
17382,2016-11-23,10:10:00,VogelRok,0
17383,2016-11-23,10:15:00,VogelRok,0
17384,2016-11-23,10:20:00,VogelRok,0
17385,2016-11-23,10:25:00,VogelRok,0
17386,2016-11-23,10:30:00,VogelRok,0
17387,2016-11-23,10:35:00,VogelRok,0
17388,2016-11-23,10:40:00,VogelRok,0
17389,2016-11-23,10:45:00,VogelRok,0
17390,2016-11-23,10:50:00,VogelRok,0
17391,2016-11-23,10:55:00,VogelRok,0
17392,2016-11-23,11:00:00,VogelRok,0
17393,2016-11-23,11:05:00,VogelRok,0
17394,2016-11-23,11:10:00,VogelRok,0
17395,2016-11-23,11:15:00,VogelRok,0
17396,2016-11-23,11:20:00,VogelRok,0
17397,2016-11-23,11:25:00,VogelRok,0
17398,2016-11-23,11:30:00,VogelRok,0
17399,2016-11-23,11:35:00,VogelRok,0
17400,2016-11-23,11:40:00,VogelRok,0
17401,2016-11-23,11:45:00,VogelRok,0
17402,2016-11-23,11:50:00,VogelRok,0
17403,2016-11-23,11:55:00,VogelRok,0
17404,2016-11-23,12:00:00,VogelRok,0
17405,2016-11-23,12:05:00,VogelRok,0
17406,2016-11-23,12:10:00,VogelRok,0
17407,2016-11-23,12:15:00,VogelRok,0
17408,2016-11-23,12:20:00,VogelRok,0
17409,2016-11-23,12:25:00,VogelRok,0
17410,2016-11-23,12:30:00,VogelRok,0
17411,2016-11-23,12:35:00,VogelRok,0
17412,2016-11-23,12:40:00,VogelRok,0
17413,2016-11-23,12:45:00,VogelRok,0
17414,2016-11-23,12:50:00,VogelRok,0
17415,2016-11-23,12:55:00,VogelRok,0
17416,2016-11-23,13:00:00,VogelRok,0
17417,2016-11-23,13:05:00,VogelRok,0
17418,2016-11-23,13:10:00,VogelRok,0
17419,2016-11-23,13:15:00,VogelRok,0
17420,2016-11-23,13:20:00,VogelRok,0
17421,2016-11-23,13:25:00,VogelRok,0
17422,2016-11-23,13:30:00,VogelRok,0
17423,2016-11-23,13:35:00,VogelRok,0
17424,2016-11-23,13:40:00,VogelRok,0
17425,2016-11-23,13:45:00,VogelRok,0
17426,2016-11-23,13:50:00,VogelRok,0
17427,2016-11-23,13:55:00,VogelRok,0
17428,2016-11-23,14:00:00,VogelRok,0
17429,2016-11-23,14:05:00,VogelRok,0
17430,2016-11-23,14:10:00,VogelRok,0
17431,2016-11-23,14:15:00,VogelRok,0
17432,2016-11-23,14:20:00,VogelRok,0
17433,2016-11-23,14:25:00,VogelRok,0
17434,2016-11-23,14:30:00,VogelRok,0
17435,2016-11-23,14:35:00,VogelRok,0
17436,2016-11-23,14:40:00,VogelRok,0
17437,2016-11-23,14:45:00,VogelRok,0
17438,2016-11-23,14:50:00,VogelRok,0
17439,2016-11-23,14:55:00,VogelRok,0
17440,2016-11-23,15:00:00,VogelRok,0
17441,2016-11-23,15:05:00,VogelRok,0
17442,2016-11-23,15:10:00,VogelRok,0
17443,2016-11-23,15:15:00,VogelRok,0
17444,2016-11-23,15:20:00,VogelRok,0
17445,2016-11-23,15:25:00,VogelRok,0
17446,2016-11-23,15:30:00,VogelRok,0
17447,2016-11-23,15:35:00,VogelRok,0
17448,2016-11-23,15:40:00,VogelRok,0
17449,2016-11-23,15:45:00,VogelRok,0
17450,2016-11-23,15:50:00,VogelRok,0
17451,2016-11-23,15:55:00,VogelRok,0
